image,box_index,class_id,number_candidate,word_candidate,final_text,final_type,final_score
330.jpg,8,7,,,,,
330.jpg,9,3,,,,,
330.jpg,ALL,N/A,,,N/A,summary,N/A
289.jpg,1,49,৬,,৬,number,12.68
289.jpg,2,10,৫৬,,৫৬,number,21.31
289.jpg,3,18,,,,,
289.jpg,4,3,,,,,
289.jpg,5,5,,,,,
289.jpg,6,5,,,,,
289.jpg,7,9,,,,,
289.jpg,8,5,,,,,
289.jpg,9,8,,,,,
289.jpg,10,2,,,,,
289.jpg,ALL,N/A,৬,,৬,summary,N/A
551.jpg,1,51,,ফরিদপুর,ফরিদপুর,word,77.60
551.jpg,2,17,,,,,
551.jpg,3,3,,,,,
551.jpg,4,4,,,,,
551.jpg,5,5,,,,,
551.jpg,6,6,,,,,
551.jpg,7,7,,,,,
551.jpg,8,8,,,,,
551.jpg,ALL,N/A,,ফরিদপুর,ফরিদপুর,summary,N/A
2578.jpg,1,47,,কক্সবাজার,কক্সবাজার,word,79.18
2578.jpg,2,20,,,,,
2578.jpg,3,1,১,,১,number,75.02
2578.jpg,4,1,১,,১,number,98.75
2578.jpg,5,6,,,,,
2578.jpg,6,6,,,,,
2578.jpg,7,0,,,,,
2578.jpg,8,9,,,,,
2578.jpg,ALL,N/A,১,কক্সবাজার,কক্সবাজার ১,summary,N/A
983.jpg,1,52,,ফেনী,ফেনী,word,83.93
983.jpg,2,25,,,,,
983.jpg,3,1,,,,,
983.jpg,4,1,১,,১,number,98.66
983.jpg,5,3,৩,,৩,number,11.33
983.jpg,6,4,৪,,৪,number,42.01
983.jpg,7,5,৫,,৫,number,100.00
983.jpg,8,8,৮,,৮,number,73.90
983.jpg,ALL,N/A,১,ফেনী,ফেনী ১,summary,N/A
279.jpg,1,49,,ঢাকা,ঢাকা,word,76.56
279.jpg,2,10,,,,,
279.jpg,3,12,,,,,
279.jpg,4,9,,,,,
279.jpg,5,8,৮,,৮,number,23.47
279.jpg,6,1,১,,১,number,99.95
279.jpg,7,1,,,,,
279.jpg,8,1,,,,,
279.jpg,9,1,,,,,
279.jpg,ALL,N/A,৮,ঢাকা,ঢাকা ৮,summary,N/A
1151.jpg,1,65,,,,,
1151.jpg,2,100,,,,,
1151.jpg,3,1,,,,,
1151.jpg,4,4,,,,,
1151.jpg,5,7,,,,,
1151.jpg,6,8,,,,,
1151.jpg,7,9,,,,,
1151.jpg,8,2,,,,,
1151.jpg,ALL,N/A,,,N/A,summary,N/A
1443.jpg,1,73,,মৌলভীবাজার,মৌলভীবাজার,word,68.72
1443.jpg,2,20,,,,,
1443.jpg,3,1,১,,১,number,91.96
1443.jpg,4,1,১,,১,number,99.62
1443.jpg,5,2,,,,,
1443.jpg,6,7,,,,,
1443.jpg,7,4,৪,,৪,number,67.23
1443.jpg,8,4,৪,,৪,number,38.27
1443.jpg,ALL,N/A,১,মৌলভীবাজার,মৌলভীবাজার ১,summary,N/A
584.jpg,1,54,,গাজীপুর,গাজীপুর,word,96.76
584.jpg,2,25,,,,,
584.jpg,3,2,২,,২,number,99.96
584.jpg,4,3,,,,,
584.jpg,5,4,,,,,
584.jpg,6,5,৫,,৫,number,99.30
584.jpg,7,6,৬,,৬,number,99.96
584.jpg,8,7,,,,,
584.jpg,ALL,N/A,২,গাজীপুর,গাজীপুর ২,summary,N/A
2647.jpg,1,90,,রাঙামাটি,রাঙামাটি,word,78.79
2647.jpg,2,25,,,,,
2647.jpg,3,1,১,,১,number,78.89
2647.jpg,4,1,,,,,
2647.jpg,ALL,N/A,১,রাঙামাটি,রাঙামাটি ১,summary,N/A
2424.jpg,1,58,,যশোর,যশোর,word,96.33
2424.jpg,2,25,,,,,
2424.jpg,3,1,১,,১,number,97.93
2424.jpg,4,3,৩,,৩,number,62.10
2424.jpg,5,3,৩,,৩,number,99.78
2424.jpg,6,7,,,,,
2424.jpg,7,7,,,,,
2424.jpg,8,7,,,,,
2424.jpg,ALL,N/A,৩,যশোর,যশোর ৩,summary,N/A
1488.jpg,1,75,,,,,
1488.jpg,2,25,,,,,
1488.jpg,3,1,,,,,
1488.jpg,4,2,২,,২,number,75.69
1488.jpg,5,2,,,,,
1488.jpg,6,2,,,,,
1488.jpg,7,0,,,,,
1488.jpg,8,0,,,,,
1488.jpg,ALL,N/A,২,,২,summary,N/A
2319.jpg,1,49,,,,,
2319.jpg,2,10,,,,,
2319.jpg,3,18,,,,,
2319.jpg,4,0,,,,,
2319.jpg,5,1,১,,১,number,98.75
2319.jpg,6,4,৪,,৪,number,28.94
2319.jpg,7,5,,,,,
2319.jpg,8,5,,,,,
2319.jpg,9,2,,,,,
2319.jpg,ALL,N/A,১,,১,summary,N/A
1430.jpg,1,71,,মানিকগঞ্জ,মানিকগঞ্জ,word,91.80
1430.jpg,2,20,,,,,
1430.jpg,3,1,১,,১,number,100.00
1430.jpg,4,1,১,,১,number,100.00
1430.jpg,ALL,N/A,১,মানিকগঞ্জ,মানিকগঞ্জ ১,summary,N/A
688.jpg,1,84,,,,,
688.jpg,2,20,,,,,
688.jpg,3,9,,,,,
688.jpg,4,1,,,,,
688.jpg,5,0,,,,,
688.jpg,6,2,,,,,
688.jpg,7,1,,,,,
688.jpg,8,9,,,,,
688.jpg,ALL,N/A,,,N/A,summary,N/A
1925.jpg,1,63,,খুলনা,খুলনা,word,83.20
1925.jpg,2,10,,মেট্রো,মেট্রো,word,96.80
1925.jpg,3,20,৩,,৩,number,22.31
1925.jpg,4,1,১,,১,number,11.22
1925.jpg,5,1,১,,১,number,97.28
1925.jpg,6,1,১,,১,number,99.96
1925.jpg,7,9,১,,১,number,63.40
1925.jpg,8,2,১,,১,number,91.57
1925.jpg,9,8,৮,,৮,number,99.49
1925.jpg,ALL,N/A,১,খুলনা,খুলনা ১,summary,N/A
119.jpeg,1,98,,টাঙ্গাইল,টাঙ্গাইল,word,80.88
119.jpeg,2,33,,,,,
119.jpeg,3,1,,,,,
119.jpeg,4,1,,,,,
119.jpeg,5,0,,,,,
119.jpeg,6,7,,,,,
119.jpeg,7,3,,,,,
119.jpeg,8,4,,,,,
119.jpeg,ALL,N/A,,টাঙ্গাইল,টাঙ্গাইল,summary,N/A
2350.jpg,1,49,,,,,
2350.jpg,2,10,,,,,
2350.jpg,3,18,,,,,
2350.jpg,4,3,,,,,
2350.jpg,5,8,৮,,৮,number,68.86
2350.jpg,6,3,,,,,
2350.jpg,7,4,৪,,৪,number,27.90
2350.jpg,8,3,,,,,
2350.jpg,9,1,,,,,
2350.jpg,ALL,N/A,৮,,৮,summary,N/A
1616.jpg,1,99,,,,,
1616.jpg,2,20,,,,,
1616.jpg,3,1,,,,,
1616.jpg,4,1,,,,,
1616.jpg,5,2,,,,,
1616.jpg,6,2,,,,,
1616.jpg,7,7,,,,,
1616.jpg,8,4,,,,,
1616.jpg,ALL,N/A,,,N/A,summary,N/A
1401.jpg,1,92,,,,,
1401.jpg,2,26,,,,,
1401.jpg,3,7,,,,,
1401.jpg,4,8,,,,,
1401.jpg,5,9,,,,,
1401.jpg,6,0,,,,,
1401.jpg,7,1,,,,,
1401.jpg,8,2,,,,,
1401.jpg,ALL,N/A,,,N/A,summary,N/A
498.jpg,1,48,,কুমিল্লা,কুমিল্লা,word,83.31
498.jpg,2,13,,,,,
498.jpg,3,2,২,,২,number,99.92
498.jpg,4,3,,,,,
498.jpg,5,4,,,,,
498.jpg,6,5,,,,,
498.jpg,7,5,৬,,৬,number,99.89
498.jpg,8,7,,,,,
498.jpg,ALL,N/A,২,কুমিল্লা,কুমিল্লা ২,summary,N/A
1654.jpg,1,63,,,,,
1654.jpg,2,10,,,,,
1654.jpg,3,20,,,,,
1654.jpg,4,1,,,,,
1654.jpg,5,2,,,,,
1654.jpg,6,3,,,,,
1654.jpg,7,5,,,,,
1654.jpg,8,7,,,,,
1654.jpg,9,9,,,,,
1654.jpg,ALL,N/A,,,N/A,summary,N/A
403.jpg,1,44,,,,,
403.jpg,2,10,,মেট্রো,মেট্রো,word,94.12
403.jpg,3,15,,,,,
403.jpg,4,7,,,,,
403.jpg,5,8,৮,,৮,number,69.75
403.jpg,6,9,৯১,,৯১,number,31.85
403.jpg,7,0,,,,,
403.jpg,8,1,১,,১,number,99.84
403.jpg,9,2,২,,২,number,99.72
403.jpg,ALL,N/A,৮,মেট্রো,মেট্রো ৮,summary,N/A
394.jpg,1,44,,,,,
394.jpg,2,10,,,,,
394.jpg,3,15,৬,,৬,number,1.39
394.jpg,4,9,,,,,
394.jpg,5,0,,,,,
394.jpg,6,1,,,,,
394.jpg,7,2,,,,,
394.jpg,8,3,,,,,
394.jpg,9,4,,,,,
394.jpg,ALL,N/A,৬,,৬,summary,N/A
1805.jpg,1,69,,মাদারীপুর,মাদারীপুর,word,80.91
1805.jpg,2,20,,,,,
1805.jpg,3,1,,,,,
1805.jpg,4,1,,,,,
1805.jpg,5,0,,,,,
1805.jpg,6,9,,,,,
1805.jpg,7,1,,,,,
1805.jpg,8,6,,,,,
1805.jpg,ALL,N/A,,মাদারীপুর,মাদারীপুর,summary,N/A
1387.jpg,1,90,,রাঙামাটি,রাঙামাটি,word,87.63
1387.jpg,2,15,,,,,
1387.jpg,3,2,১,,১,number,52.64
1387.jpg,4,3,,,,,
1387.jpg,5,4,,,,,
1387.jpg,6,5,৫,,৫,number,93.09
1387.jpg,7,6,,,,,
1387.jpg,8,7,,,,,
1387.jpg,ALL,N/A,১,রাঙামাটি,রাঙামাটি ১,summary,N/A
1343.jpg,1,76,,,,,
1343.jpg,2,32,,,,,
1343.jpg,3,3,,,,,
1343.jpg,4,4,,,,,
1343.jpg,5,5,,,,,
1343.jpg,6,6,৬,,৬,number,95.98
1343.jpg,7,7,,,,,
1343.jpg,8,8,৮,,৮,number,43.82
1343.jpg,ALL,N/A,৬,,৬,summary,N/A
1560.jpg,1,95,,সিরাজগঞ্জ,সিরাজগঞ্জ,word,88.76
1560.jpg,2,20,,,,,
1560.jpg,3,1,১,,১,number,25.79
1560.jpg,4,3,,,,,
1560.jpg,5,3,,,,,
1560.jpg,6,5,,,,,
1560.jpg,7,7,,,,,
1560.jpg,8,6,,,,,
1560.jpg,ALL,N/A,১,সিরাজগঞ্জ,সিরাজগঞ্জ ১,summary,N/A
950.jpg,1,98,,টাঙ্গাইল,টাঙ্গাইল,word,85.91
950.jpg,2,20,,,,,
950.jpg,3,1,,,,,
950.jpg,4,5,৫,,৫,number,75.25
950.jpg,5,3,,,,,
950.jpg,6,3,,,,,
950.jpg,7,8,৮,,৮,number,99.61
950.jpg,8,8,৮,,৮,number,37.85
950.jpg,ALL,N/A,৮,টাঙ্গাইল,টাঙ্গাইল ৮,summary,N/A
1130.jpg,1,63,,,,,
1130.jpg,2,31,,,,,
1130.jpg,3,1,,,,,
1130.jpg,4,3,,,,,
1130.jpg,5,5,,,,,
1130.jpg,6,7,,,,,
1130.jpg,7,9,,,,,
1130.jpg,8,0,,,,,
1130.jpg,ALL,N/A,,,N/A,summary,N/A
2096.jpg,1,49,,,,,
2096.jpg,2,10,,,,,
2096.jpg,3,18,,,,,
2096.jpg,4,2,,,,,
2096.jpg,5,5,০,,০,number,32.36
2096.jpg,6,0,,,,,
2096.jpg,7,3,,,,,
2096.jpg,8,3,,,,,
2096.jpg,9,9,,,,,
2096.jpg,ALL,N/A,০,,০,summary,N/A
1482.jpg,1,75,,নওগাঁ,নওগাঁ,word,88.88
1482.jpg,2,25,,,,,
1482.jpg,3,1,১,,১,number,100.00
1482.jpg,4,1,১,,১,number,100.00
1482.jpg,5,3,,,,,
1482.jpg,6,3,৩,,৩,number,63.38
1482.jpg,7,8,৮,,৮,number,99.10
1482.jpg,8,6,৬,,৬,number,98.76
1482.jpg,ALL,N/A,১,নওগাঁ,নওগাঁ ১,summary,N/A
1846.jpg,1,49,,ঢাকা,ঢাকা,word,68.26
1846.jpg,2,10,,,,,
1846.jpg,3,19,,,,,
1846.jpg,4,1,,,,,
1846.jpg,5,1,,,,,
1846.jpg,6,7,৭,,৭,number,55.57
1846.jpg,7,3,,,,,
1846.jpg,8,3,,,,,
1846.jpg,9,9,,,,,
1846.jpg,ALL,N/A,৭,ঢাকা,ঢাকা ৭,summary,N/A
232.jpg,1,49,,,,,
232.jpg,2,10,,,,,
232.jpg,3,18,,,,,
232.jpg,4,3,,,,,
232.jpg,5,3,,,,,
232.jpg,6,0,,,,,
232.jpg,7,0,,,,,
232.jpg,8,9,,,,,
232.jpg,9,9,,,,,
232.jpg,ALL,N/A,,,N/A,summary,N/A
860.jpg,1,87,,,,,
860.jpg,2,10,,মেট্রো,মেট্রো,word,93.75
860.jpg,3,101,,,,,
860.jpg,4,1,,,,,
860.jpg,5,1,১,,১,number,99.92
860.jpg,6,1,১১,,১১,number,95.83
860.jpg,7,0,,,,,
860.jpg,ALL,N/A,১,মেট্রো,মেট্রো ১,summary,N/A
2278.jpg,1,49,,,,,
2278.jpg,2,10,,,,,
2278.jpg,3,25,,,,,
2278.jpg,4,3,,,,,
2278.jpg,5,1,,,,,
2278.jpg,6,5,,,,,
2278.jpg,7,0,,,,,
2278.jpg,8,2,,,,,
2278.jpg,9,0,,,,,
2278.jpg,ALL,N/A,,,N/A,summary,N/A
303.jpg,1,10,,ঢাকা,ঢাকা,word,96.57
303.jpg,2,10,,মেট্রো,মেট্রো,word,86.47
303.jpg,3,18,,,,,
303.jpg,4,2,,,,,
303.jpg,5,0,,,,,
303.jpg,6,7,,,,,
303.jpg,7,8,,,,,
303.jpg,8,5,,,,,
303.jpg,9,5,,,,,
303.jpg,ALL,N/A,,ঢাকা,ঢাকা,summary,N/A
608.jpg,1,57,,,,,
608.jpg,2,23,,,,,
608.jpg,3,1,,,,,
608.jpg,4,3,,,,,
608.jpg,5,5,,,,,
608.jpg,6,7,,,,,
608.jpg,7,9,,,,,
608.jpg,8,0,,,,,
608.jpg,ALL,N/A,,,N/A,summary,N/A
2488.jpg,1,75,,,,,
2488.jpg,2,25,,,,,
2488.jpg,3,1,,,,,
2488.jpg,4,1,১,,১,number,97.54
2488.jpg,5,9,,,,,
2488.jpg,6,4,৪,,৪,number,68.53
2488.jpg,7,5,৫,,৫,number,78.76
2488.jpg,8,3,,,,,
2488.jpg,ALL,N/A,১,,১,summary,N/A
1210.jpg,1,70,,মাগুরা,মাগুরা,word,97.16
1210.jpg,2,16,,,,,
1210.jpg,3,2,২,,২,number,99.94
1210.jpg,4,3,,,,,
1210.jpg,5,4,,,,,
1210.jpg,6,5,,,,,
1210.jpg,7,6,,,,,
1210.jpg,8,7,,,,,
1210.jpg,ALL,N/A,২,মাগুরা,মাগুরা ২,summary,N/A
2416.jpg,1,48,,কুমিল্লা,কুমিল্লা,word,78.27
2416.jpg,2,25,৫,,৫,number,24.08
2416.jpg,3,1,১,,১,number,41.36
2416.jpg,4,1,,,,,
2416.jpg,5,2,,,,,
2416.jpg,6,3,৩,,৩,number,97.83
2416.jpg,7,8,৮,,৮,number,10.23
2416.jpg,8,9,,,,,
2416.jpg,ALL,N/A,৫,কুমিল্লা,কুমিল্লা ৫,summary,N/A
823.jpg,1,86,,পিরোজপুর,পিরোজপুর,word,69.53
823.jpg,2,31,,,,,
823.jpg,3,1,,,,,
823.jpg,4,1,,,,,
823.jpg,5,0,,,,,
823.jpg,6,3,,,,,
823.jpg,7,3,,,,,
823.jpg,8,5,,,,,
823.jpg,ALL,N/A,,পিরোজপুর,পিরোজপুর,summary,N/A
222.jpg,1,49,,,,,
222.jpg,2,10,,,,,
222.jpg,3,12,,,,,
222.jpg,4,1,,,,,
222.jpg,5,1,,,,,
222.jpg,6,1,,,,,
222.jpg,7,5,,,,,
222.jpg,8,8,,,,,
222.jpg,9,7,,,,,
222.jpg,ALL,N/A,,,N/A,summary,N/A
2016.jpg,1,58,,,,,
2016.jpg,2,31,,,,,
2016.jpg,3,1,,,,,
2016.jpg,4,1,,,,,
2016.jpg,5,4,,,,,
2016.jpg,6,1,,,,,
2016.jpg,7,2,,,,,
2016.jpg,8,8,,,,,
2016.jpg,ALL,N/A,,,N/A,summary,N/A
2291.jpg,1,49,,,,,
2291.jpg,2,10,,,,,
2291.jpg,3,19,,,,,
2291.jpg,4,1,,,,,
2291.jpg,5,5,৫,,৫,number,56.13
2291.jpg,6,5,,,,,
2291.jpg,7,2,,,,,
2291.jpg,8,7,৭,,৭,number,29.87
2291.jpg,9,6,৬,,৬,number,63.49
2291.jpg,ALL,N/A,৫,,৫,summary,N/A
2639.jpg,1,63,,,,,
2639.jpg,2,10,,,,,
2639.jpg,3,20,,,,,
2639.jpg,4,6,৬,,৬,number,99.75
2639.jpg,5,7,,,,,
2639.jpg,6,5,,,,,
2639.jpg,7,7,,,,,
2639.jpg,8,2,,,,,
2639.jpg,9,1,,,,,
2639.jpg,ALL,N/A,৬,,৬,summary,N/A
1689.jpg,1,67,,,,,
1689.jpg,2,20,,,,,
1689.jpg,3,1,১,,১,number,86.69
1689.jpg,4,1,,,,,
1689.jpg,5,1,,,,,
1689.jpg,6,4,৪,,৪,number,35.80
1689.jpg,7,9,,,,,
1689.jpg,8,2,,,,,
1689.jpg,ALL,N/A,১,,১,summary,N/A
56.jpg,1,77,১,,১,number,29.18
56.jpg,2,33,,,,,
56.jpg,3,1,,,,,
56.jpg,4,1,,,,,
56.jpg,5,1,,,,,
56.jpg,6,1,,,,,
56.jpg,7,0,,,,,
56.jpg,8,0,,,,,
56.jpg,ALL,N/A,১,,১,summary,N/A
1766.jpg,1,45,,,,,
1766.jpg,2,33,,,,,
1766.jpg,3,1,,,,,
1766.jpg,4,4,,,,,
1766.jpg,5,1,,,,,
1766.jpg,6,1,,,,,
1766.jpg,7,1,,,,,
1766.jpg,8,3,,,,,
1766.jpg,ALL,N/A,,,N/A,summary,N/A
2025.jpg,1,49,,ঢাকা,ঢাকা,word,99.66
2025.jpg,2,10,,,,,
2025.jpg,3,18,,,,,
2025.jpg,4,1,,,,,
2025.jpg,5,7,,,,,
2025.jpg,6,9,,,,,
2025.jpg,7,5,,,,,
2025.jpg,8,5,৫,,৫,number,85.98
2025.jpg,9,7,৭,,৭,number,80.14
2025.jpg,ALL,N/A,৫,ঢাকা,ঢাকা ৫,summary,N/A
1141.jpg,1,64,,কিশোরগঞ্জ,কিশোরগঞ্জ,word,99.93
1141.jpg,2,33,,,,,
1141.jpg,3,7,,,,,
1141.jpg,4,8,৮,,৮,number,96.09
1141.jpg,5,9,,,,,
1141.jpg,6,0,,,,,
1141.jpg,7,0,,,,,
1141.jpg,8,1,১,,১,number,60.44
1141.jpg,ALL,N/A,৮,কিশোরগঞ্জ,কিশোরগঞ্জ ৮,summary,N/A
2627.jpg,1,43,,,,,
2627.jpg,2,25,,,,,
2627.jpg,3,6,৬,,৬,number,91.36
2627.jpg,4,4,,,,,
2627.jpg,5,7,,,,,
2627.jpg,6,1,,,,,
2627.jpg,7,1,,,,,
2627.jpg,8,1,,,,,
2627.jpg,ALL,N/A,৬,,৬,summary,N/A
2598.jpg,1,40,,ভোলা,ভোলা,word,97.66
2598.jpg,2,25,,,,,
2598.jpg,3,1,১,,১,number,98.18
2598.jpg,4,1,১,,১,number,100.00
2598.jpg,5,1,১,,১,number,99.99
2598.jpg,6,0,,,,,
2598.jpg,7,8,,,,,
2598.jpg,8,3,,,,,
2598.jpg,ALL,N/A,১,ভোলা,ভোলা ১,summary,N/A
1565.jpg,1,95,,,,,
1565.jpg,2,20,,,,,
1565.jpg,3,1,১,,১,number,93.76
1565.jpg,4,1,১,,১,number,48.31
1565.jpg,5,5,,,,,
1565.jpg,6,3,৩,,৩,number,78.47
1565.jpg,7,3,৩,,৩,number,97.41
1565.jpg,8,4,,,,,
1565.jpg,ALL,N/A,১,,১,summary,N/A
36.jpeg,1,44,,,,,
36.jpeg,2,10,,মেট্রো,মেট্রো,word,74.83
36.jpeg,3,31,,,,,
36.jpeg,4,1,,,,,
36.jpeg,5,1,,,,,
36.jpeg,6,7,,,,,
36.jpeg,7,4,,,,,
36.jpeg,8,8,,,,,
36.jpeg,9,2,,,,,
36.jpeg,ALL,N/A,,মেট্রো,মেট্রো,summary,N/A
534.jpg,1,50,,,,,
534.jpg,2,16,,,,,
534.jpg,3,8,,,,,
534.jpg,4,9,,,,,
534.jpg,5,0,,,,,
534.jpg,6,1,,,,,
534.jpg,7,2,,,,,
534.jpg,8,3,,,,,
534.jpg,ALL,N/A,,,N/A,summary,N/A
223.jpg,1,49,,,,,
223.jpg,2,10,,,,,
223.jpg,3,18,,,,,
223.jpg,4,1,,,,,
223.jpg,5,1,,,,,
223.jpg,6,5,,,,,
223.jpg,7,4,,,,,
223.jpg,8,8,,,,,
223.jpg,9,7,,,,,
223.jpg,ALL,N/A,,,N/A,summary,N/A
351.jpg,1,49,,,,,
351.jpg,2,10,,,,,
351.jpg,3,18,,,,,
351.jpg,4,2,,,,,
351.jpg,5,2,,,,,
351.jpg,6,0,,,,,
351.jpg,7,5,,,,,
351.jpg,8,5,,,,,
351.jpg,9,5,,,,,
351.jpg,10,1,,,,,
351.jpg,ALL,N/A,,,N/A,summary,N/A
2243.jpg,1,49,,,,,
2243.jpg,2,10,,,,,
2243.jpg,3,31,,,,,
2243.jpg,4,2,,,,,
2243.jpg,5,2,,,,,
2243.jpg,6,4,,,,,
2243.jpg,7,4,,,,,
2243.jpg,8,5,,,,,
2243.jpg,9,9,,,,,
2243.jpg,ALL,N/A,,,N/A,summary,N/A
10.jpeg,1,74,,,,,
10.jpeg,2,25,,,,,
10.jpeg,3,1,,,,,
10.jpeg,4,1,১,,১,number,100.00
10.jpeg,5,1,১,,১,number,100.00
10.jpeg,6,7,,,,,
10.jpeg,7,4,,,,,
10.jpeg,8,8,৮,,৮,number,69.35
10.jpeg,ALL,N/A,১,,১,summary,N/A
820.jpg,1,39,,বরিশাল,বরিশাল,word,96.02
820.jpg,2,10,,মেট্রো,মেট্রো,word,87.73
820.jpg,3,33,,,,,
820.jpg,4,1,,,,,
820.jpg,5,1,,,,,
820.jpg,6,1,১,,১,number,97.67
820.jpg,7,4,,,,,
820.jpg,8,4,,,,,
820.jpg,9,2,২,,২,number,15.95
820.jpg,ALL,N/A,১,বরিশাল,বরিশাল ১,summary,N/A
1939.jpg,1,87,,,,,
1939.jpg,2,10,,মেট্রো,মেট্রো,word,88.63
1939.jpg,3,25,,,,,
1939.jpg,4,1,,,,,
1939.jpg,5,1,১,,১,number,99.93
1939.jpg,6,4,,,,,
1939.jpg,7,4,,,,,
1939.jpg,8,9,,,,,
1939.jpg,9,9,,,,,
1939.jpg,ALL,N/A,১,মেট্রো,মেট্রো ১,summary,N/A
1340.jpg,1,76,,,,,
1340.jpg,2,32,,,,,
1340.jpg,3,7,৭,,৭,number,80.34
1340.jpg,4,8,,,,,
1340.jpg,5,9,,,,,
1340.jpg,6,0,,,,,
1340.jpg,7,1,,,,,
1340.jpg,8,2,১,,১,number,83.72
1340.jpg,ALL,N/A,৭,,৭,summary,N/A
460.jpg,1,39,,,,,
460.jpg,2,27,,,,,
460.jpg,3,9,,,,,
460.jpg,4,0,,,,,
460.jpg,5,1,,,,,
460.jpg,6,2,,,,,
460.jpg,7,3,,,,,
460.jpg,8,4,,,,,
460.jpg,ALL,N/A,,,N/A,summary,N/A
2611.jpg,1,65,,কুড়িগ্রাম,কুড়িগ্রাম,word,75.89
2611.jpg,2,20,,,,,
2611.jpg,3,1,১,,১,number,100.00
2611.jpg,4,3,৩,,৩,number,99.92
2611.jpg,5,3,৩,,৩,number,86.42
2611.jpg,6,5,,,,,
2611.jpg,7,9,০,,০,number,20.21
2611.jpg,8,4,,,,,
2611.jpg,ALL,N/A,৩,কুড়িগ্রাম,কুড়িগ্রাম ৩,summary,N/A
345.jpg,1,49,,,,,
345.jpg,2,10,,,,,
345.jpg,3,18,,,,,
345.jpg,4,1,,,,,
345.jpg,5,2,,,,,
345.jpg,6,9,,,,,
345.jpg,7,5,,,,,
345.jpg,8,4,,,,,
345.jpg,9,5,,,,,
345.jpg,ALL,N/A,,,N/A,summary,N/A
1652.jpg,1,63,,খুলনা,খুলনা,word,83.29
1652.jpg,2,10,,মেট্রো,মেট্রো,word,94.00
1652.jpg,3,25,,,,,
1652.jpg,4,1,১,,১,number,93.31
1652.jpg,5,2,২,,২,number,38.95
1652.jpg,6,2,,,,,
1652.jpg,7,7,৭,,৭,number,78.16
1652.jpg,8,4,,,,,
1652.jpg,9,9,৯,,৯,number,99.93
1652.jpg,ALL,N/A,১,খুলনা,খুলনা ১,summary,N/A
870.jpg,1,87,,,,,
870.jpg,2,10,,মেট্রো,মেট্রো,word,89.54
870.jpg,3,25,,,,,
870.jpg,4,1,,,,,
870.jpg,5,1,,,,,
870.jpg,6,6,,,,,
870.jpg,7,6,,,,,
870.jpg,8,5,,,,,
870.jpg,9,6,,,,,
870.jpg,ALL,N/A,,মেট্রো,মেট্রো,summary,N/A
1731.jpg,1,99,,,,,
1731.jpg,2,33,,,,,
1731.jpg,3,3,,,,,
1731.jpg,4,4,,,,,
1731.jpg,5,5,,,,,
1731.jpg,6,6,,,,,
1731.jpg,7,7,৭,,৭,number,93.74
1731.jpg,8,8,,,,,
1731.jpg,ALL,N/A,৭,,৭,summary,N/A
313.jpg,1,49,,ঢাকা,ঢাকা,word,79.53
313.jpg,2,10,,মেট্রো,মেট্রো,word,80.97
313.jpg,3,18,,,,,
313.jpg,4,3,৩,,৩,number,100.00
313.jpg,5,9,,,,,
313.jpg,6,1,,,,,
313.jpg,7,7,,,,,
313.jpg,8,8,,,,,
313.jpg,9,6,,,,,
313.jpg,ALL,N/A,৩,ঢাকা,ঢাকা ৩,summary,N/A
1013.jpg,1,56,,হবিগঞ্জ,হবিগঞ্জ,word,85.31
1013.jpg,2,20,,,,,
1013.jpg,3,1,,,,,
1013.jpg,4,1,১,,১,number,99.99
1013.jpg,5,5,,,,,
1013.jpg,6,5,,,,,
1013.jpg,7,3,,,,,
1013.jpg,8,6,,,,,
1013.jpg,ALL,N/A,১,হবিগঞ্জ,হবিগঞ্জ ১,summary,N/A
446.jpg,1,38,,বরগুনা,বরগুনা,word,80.08
446.jpg,2,17,,,,,
446.jpg,3,7,৭,,৭,number,26.82
446.jpg,4,8,৮,,৮,number,97.31
446.jpg,5,9,,,,,
446.jpg,6,0,,,,,
446.jpg,7,1,১,,১,number,95.63
446.jpg,8,2,২,,২,number,99.93
446.jpg,ALL,N/A,৭,বরগুনা,বরগুনা ৭,summary,N/A
158.jpeg,1,36,,,,,
158.jpeg,2,25,,,,,
158.jpeg,3,1,,,,,
158.jpeg,4,1,,,,,
158.jpeg,5,2,,,,,
158.jpeg,6,0,,,,,
158.jpeg,7,8,,,,,
158.jpeg,8,3,,,,,
158.jpeg,ALL,N/A,,,N/A,summary,N/A
475.jpg,1,39,,বরিশাল,বরিশাল,word,99.30
475.jpg,2,27,,,,,
475.jpg,3,7,,,,,
475.jpg,4,8,৮,,৮,number,46.89
475.jpg,5,9,,,,,
475.jpg,6,0,,,,,
475.jpg,7,1,,,,,
475.jpg,8,2,,,,,
475.jpg,ALL,N/A,৮,বরিশাল,বরিশাল ৮,summary,N/A
39.jpeg,1,49,,,,,
39.jpeg,2,10,,মেট্রো,মেট্রো,word,74.86
39.jpeg,3,31,,,,,
39.jpeg,4,1,১,,১,number,74.64
39.jpeg,5,1,১,,১,number,99.24
39.jpeg,6,6,,,,,
39.jpeg,7,2,,,,,
39.jpeg,8,6,,,,,
39.jpeg,9,4,,,,,
39.jpeg,ALL,N/A,১,মেট্রো,মেট্রো ১,summary,N/A
1774.jpg,1,44,,,,,
1774.jpg,2,10,,,,,
1774.jpg,3,28,,,,,
1774.jpg,4,0,,,,,
1774.jpg,5,5,,,,,
1774.jpg,6,0,,,,,
1774.jpg,7,8,,,,,
1774.jpg,8,8,,,,,
